,tweet_text,sentiment,query_used,nome
13305,se todo mundo or pensar assim chega mesmo nao...,Positivo,@jairbolsonaro :),bolsonaro
13306,ja tenho a minha aqui em minas,Positivo,@jairbolsonaro :),bolsonaro
13307,e assim que se faz baby,Positivo,@jairbolsonaro :),bolsonaro
13308,vou pesquisar essa semana sobre os governadores.. vamos trocando umas ideias por aqui. voce e uma pessoa sensata e suas opinioes sao sempre construtivas,Positivo,@jairbolsonaro :),bolsonaro
13309,pipa no ceu da barra. eu diz de graca,Positivo,@jairbolsonaro :),bolsonaro
13310,"pode ter certeza que eu vi bons e longos videos sobre ele, desde antes de estarmos aqui sendo impetuoso, 2 projetos aceitos em 27 anos como deputado, nao sou a alienada aqui",Positivo,@jairbolsonaro :),bolsonaro
13311,por um brasil com comida,Negativo,#bolsonarosim :(,bolsonaro
13312,"serio que sua materia nao tem um vies politico? bom, no minimo ela e opiniosa,, pra nao dizer anti o que vc curte... lamentavel isso ainda ter espaco na grande midia",Negativo,@jairbolsonaro :(,bolsonaro
13313,"o  eu tava brincando, ok [?] meu sonho era um contexto menos caotico pra que as pessoas pudessem prestar mais atencao nessa chapa linda e dar o reconhecimento que o seu projeto merece nao fica triste comigo",Negativo,@guilhermeboulos :(,boulos
13314,"aqui em casa ja sao 2 votos [?] estou viajando, nao estarei em sp  quero te encontrar na posse!",Negativo,@guilhermeboulos :(,boulos
13315,"uma chuva de ""voto envergonhado""e esperada, sim. acredito que sera mais forte no capitao.",Positivo,@jairbolsonaro :),bolsonaro
13316,"aconteceu comigo tambem, ha uns 3 anos. a grosseria e burrice das feministas e dos petistas me levou a este lado.",Positivo,@jairbolsonaro :),bolsonaro
13317,boa noite meu presidente!!!,Positivo,@jairbolsonaro :),bolsonaro
13318,"cara eu acabei de reler esse print e sugiro que faca o mesmo, se nao encontrar nada de errado me pergunte que eu te mostro",Positivo,@jairbolsonaro :),bolsonaro
13319,", muito obrigado por ser o melhor cabo eleitoral do  !!! soltar todos aqueles vagabundos em pleno pleito eleitoral foi maravilhoso!!!!! e ao soltar o beto richa,vc ganhou ainda mais votos pro capitao",Positivo,@jairbolsonaro :),bolsonaro
13320,mais amor... e  por favor!  boa noite!,Positivo,@jairbolsonaro :),bolsonaro
13321,minha capital fazendo bonito tbm    so faltou minha parodia nos sons dos carros  ...,Positivo,@jairbolsonaro :),bolsonaro
13322,"lindo lindo lindo, parabens   da uma bizoiada ai presidente",Positivo,@jairbolsonaro :),bolsonaro
13323,existe algum estudo q comprove q castracao quimica n funciona a longo prazo?,Positivo,@jairbolsonaro :),bolsonaro
13324,atualizado! aqui no df vou assim presidente  - 12 governador  - 40 senador  - 500 senador  - 180 deputado federal (?) deputado distrital raphael sebba - 50061,Positivo,@cirogomes :),ciro
13325,acabaram de me responder! ja e um ponto e tanto pra nao votar! obrigada,Positivo,@marinasilva :),marina
13326,detalhes em... (dai clica no link),Positivo,@geraldoalckmin :),alckmin
13327,"com essa idade minha senhora e nem tem vergonha de mentir? larga mao, seu chuchu esta liberado, depois da eleicao pode aconpanha-lo pra se explicar, ja que nao tera foro... abraco e ate a vitoria do jair",Positivo,@geraldoalckmin :),alckmin
13328,uma dica pra quem sofre de insonia ou deseja tirar um cochilo no meio da tarde assista qualquer video do  te garanto que vc pega no sono em 5 mins ou menos!,Positivo,@geraldoalckmin :),alckmin
13329,um cafecinho transmitido online com  e  nao vai rolar?  pouxa,Negativo,@guilhermeboulos :(,boulos
13330,"esta convidado para vir aqui celebrar com a gente, moro na florida, eua",Positivo,@jairbolsonaro :),bolsonaro
13331,"boa noite, capitao.  deus abencoe",Positivo,@jairbolsonaro :),bolsonaro
13332,"teremos um congresso renovado, se deus quiser e nos soubermos votar!!!",Positivo,@jairbolsonaro :),bolsonaro
13333,"o brasil ainda tem jeito, primeira coisa que precisa fazer depois de eleito e militarizar as escolas, alfabetizar esta juventude",Positivo,@jairbolsonaro :),bolsonaro
13334,excelente trabalho de nosso colega! repassem para a posteridade!,Positivo,@jairbolsonaro :),bolsonaro
13335,eae  o que voce acha da nossa ideia de liberar o codigo da urna eletronica pro povo?   explicacao  espero que o senhor apoie pois pode ajudar muito ao nosso pais este codigo ser aberto,Positivo,@jairbolsonaro :),bolsonaro
13336,17! e vida que segue!,Positivo,@cirogomes :),ciro
13337,nao precisa pagar nada nao que depois o cirao da massa resolve!,Positivo,@cirogomes :),ciro
13338,voce e foda.,Positivo,@cirogomes :),ciro
13339,"sei q a forca do habito e mt forte, mas preciso defender ""minha esposa"". e importante pensar sobre essas coisas. chomsky, q vc visitou, e linguista, entao creio q ele concordaria com isto patricia, em oposicao, nao e ""ex-mulher"". nao deixou de ser mulher pq n e mais casada.",Positivo,@cirogomes :),ciro
13340,"se voce visse o video, veria que nenhum professor ganha a mais pra aprovar mas para ensinar.  abraco! tomaste em seu cu!",Positivo,@cirogomes :),ciro
13341,nem me fala. nao deu pra ir nesses ultimos,Negativo,meirelles :(,meirelles
13342,"nao, obrigado",Positivo,@geraldoalckmin :),alckmin
13343,"entao se concordamos, nao sei porque estamos discutindo",Positivo,@geraldoalckmin :),alckmin
13344,nao e so ignorancia nao. e odio e violencia mesmo,Negativo,@guilhermeboulos :(,boulos
13345,a piada e tu. rsrsrs estava estranhando que nao apareceu mais para dar pitacos agourentos na minha pagina. eu hem?! e melhor jair se conformando.,Positivo,@jairbolsonaro :),bolsonaro
13346,bom dia presidente!,Positivo,@jairbolsonaro :),bolsonaro
13347,agora entendi essa hashtag,Positivo,@jairbolsonaro :),bolsonaro
13348,"parabens ai pelo manifesto,segue a vida!  temos mais coisas para fazer,ne?",Positivo,@jairbolsonaro :),bolsonaro
13349,"realmente, voce me xingando de mongoloide fica bem longe da realidade. acho que voce nao entendeu a ideia de respeito amigo.",Positivo,@jairbolsonaro :),bolsonaro
13350,assim mesmo,Positivo,@jairbolsonaro :),bolsonaro
13351,"alexandre guerra, amigo! da uma olhada nas propostas!",Positivo,@cirogomes :),ciro
13352,hoje eu tava pesquisando as minhas opcoes aqui no rs  ta tao exaustiva essa eleicao que eu nem tinha parado pra pensar em senador e deputados,Positivo,@cirogomes :),ciro
13353,"antes poc era bicha ""pao com ovo"", bicha pobre e feia. hj sao as gays como um todo.",Positivo,@cirogomes :),ciro
13354,cirao! voce me representa! obrigado! jogou duro no debate!,Positivo,@cirogomes :),ciro
13355,o papai  tava sendo panfletado na minha faculdade hj... minha noite ate melhorou depois disso,Positivo,@cirogomes :),ciro
13356,"e na galinha dos ovos de ouro, vc tambem acredita?",Positivo,@cirogomes :),ciro
13357,"o importante e respeitar o voto, e no que cada um acredita ! boa sorte domingo !",Positivo,@marinasilva :),marina
13358,"sim, concordo plenamente contigo",Positivo,@marinasilva :),marina
13359,"enquanto eles nao respondem, pega esse link",Positivo,@marinasilva :),marina
13360,vencer mais uma derrota!,Positivo,haddad :),haddad
13361,"eu ia votar no  , mas ele nao me respondeu se e bolacha ou biscoito.....",Negativo,@guilhermeboulos :(,boulos
13362,muito chateada que o  me bloqueou da sua pagina no facebook so porque fiz um comentario sobre manipulacao da informacao.,Negativo,@guilhermeboulos :(,boulos
13363,pelo youtube sempre tem um abencoado que faz stream,Positivo,@jairbolsonaro :),bolsonaro
13364,baita! muito obrigado pelo apoio e parabens pela escolha,Positivo,@jairbolsonaro :),bolsonaro
13365,boa noite meu consagrado,Positivo,@jairbolsonaro :),bolsonaro
13366,"parabens, meus melhores desejos pra vc",Positivo,@jairbolsonaro :),bolsonaro
13367,maceio tem praias otimas venham para ca turistas,Positivo,@jairbolsonaro :),bolsonaro
13368,lindos como o espirito santo!,Positivo,@jairbolsonaro :),bolsonaro
13369,mas a maioria e pestearam e eu estava mencionando quem e,Positivo,@jairbolsonaro :),bolsonaro
13370,muito bem! se fosse eu tinha pedido pelo amor de deus para ficar! mas ja que o cara nao foi humilde tem que por para fora mesmo. mulher e mulher o resto nao se fala,Positivo,@jairbolsonaro :),bolsonaro
13371,na verdade sao 38,Positivo,@cirogomes :),ciro
13372,"quero levar a luta por mais direitos e contra o conservadorismo para o congresso. se quiserem ler mais sobre minhas propostas e trajetoria, e so acessar o site de campanha. tambem estou disponivel para conversar mais por dm!",Positivo,@cirogomes :),ciro
13373,"oi! tudo bem? sugestao pra dep estadual karla falcao. muito competente, propostas muito coerentes, se quiser dar uma olhada na pagina dela",Positivo,@cirogomes :),ciro
13374,se fosse importante nao precisava explicar quem e,Positivo,@cirogomes :),ciro
13375,kkkkkkkkkk credo que agressiva,Positivo,@cirogomes :),ciro
13376,voces sao os melhores e tem meu apoio,Positivo,@marinasilva :),marina
13377,"tartaruguinha sim! pq somos resistentes! agora melancia, bom so ser for pelos beneficios que ela proporciona para o brasil. vai pesquisar senhorzinho",Positivo,@marinasilva :),marina
13378,cada vez mais convencida que a  e a candidata que a gente precisa. meu voto e dela,Positivo,@marinasilva :),marina
13379,"eu quero e que ele va pro segundo turno amigo, o desespero e real",Negativo,@cirogomes :(,ciro
13380,"boulinho, te amo, mas ta errada essa interpretacao bb",Negativo,@guilhermeboulos :(,boulos
13381,parabens cara,Positivo,@jairbolsonaro :),bolsonaro
13382,eles estao assistindo terca livre,Positivo,@jairbolsonaro :),bolsonaro
13383,bom dia! vossa excelencia  taca-lhe pau!,Positivo,@jairbolsonaro :),bolsonaro
13384,sdv ai,Positivo,@jairbolsonaro :),bolsonaro
13385,acabei de chegar do mercado e ouvi a conversa do acougueiro com dois senhores na fila. os tres votarao no  .  eu falei que ia votar tambem e eles ficaram surpresos pelo fato de eu ser mulher e votar nele.,Positivo,@jairbolsonaro :),bolsonaro
13386,"gente, discute com petista nao, isto e igualar a burrice, os bichinho nao sabe o que e petrolao, muito menos lava jato rsrsrsrs, tem que ter e pena",Positivo,@jairbolsonaro :),bolsonaro
13387,nossa que multidao,Positivo,@jairbolsonaro :),bolsonaro
13388,continua sendo bem menos do q as manifestacoes contra o bonossauro dessa vez vc nem tem argumento pra isso kk,Positivo,@jairbolsonaro :),bolsonaro
13390,a gente fala isso tb qd os tres patetas guedes/mourao/bozo nao se entendem,Positivo,@cirogomes :),ciro
13391,"obrigada pelo apoio, gabriela! no domingo e 5000 para deputada federal e confirma! vamos levar a luta por mais direitos para o congresso",Positivo,@cirogomes :),ciro
13392,sera nosso presidente,Positivo,@cirogomes :),ciro
13393,nao desiste da gente nao,Positivo,@cirogomes :),ciro
13394,voto na ana mielke. da uma olhada,Positivo,@cirogomes :),ciro
13395,a  andando em campanha parece as falecidas madre dulce ou teresa de calcuta andando no meio do povo.,Positivo,@marinasilva :),marina
13396,"tem um viddeo muito interessante que mostra o que ela faz, tira um tempinho pra ver",Positivo,@marinasilva :),marina
13397,"juntar nao, mas apoio sim",Positivo,@marinasilva :),marina
13398,"naaaao, nao muda",Positivo,@marinasilva :),marina
13399,"doi demais ler isso pq infelizmente e verdade  mas eu to contigo, meu boulinhos de cenoura [?]",Negativo,@guilhermeboulos :(,boulos
13400,o  tinha que chamar ele pra maquiar a primeira dama para o dia 1a.,Positivo,@jairbolsonaro :),bolsonaro
13401,recomende tambem dep federal  luiz philippe de orleans 1702~!,Positivo,@jairbolsonaro :),bolsonaro
13402,capitao.,Positivo,@jairbolsonaro :),bolsonaro
13403,tadinho de voce! odio faz tao mal meu amor!,Positivo,@jairbolsonaro :),bolsonaro
13404,rsrs eu imagino a corrida... o ceu desabou em agua... eu mesmo nem me atrevi a correr... nao adiantaria. rs desejo melhoras a sua filha!,Positivo,@jairbolsonaro :),bolsonaro
13405,bom argumento,Positivo,@jairbolsonaro :),bolsonaro
13406,"com mais eficacia e votos que dai, do limbo  )",Positivo,@jairbolsonaro :),bolsonaro
13407,"sempre votei nela.... caso nao tenha outra opcao interessante, vou com ela mesmo. nao tenho do que reclamar",Positivo,@cirogomes :),ciro
13408,"oi! me citaram aqui entao vou comentar  gostaria de pedir o voto de voces para levar mais mulheres combativas para a politica. alem disso, nesta eleicao temos a chance de eleger 3 dep federais pelo psol/sp!",Positivo,@cirogomes :),ciro
13409,"nao, querendo apenas um brasil melhor!",Positivo,@cirogomes :),ciro
13410,"ele nao foi chamado, mas tem carater diferente de muitos que nos estamos vendo, entao o que vale um debate ou carater? acho que a resposta e nitida",Positivo,@cirogomes :),ciro
13411,"na verdade o ""receio"" e quanto a agremiacao politica que o perseverando garcia se filiou. o prtb nao tem historico de ser um partido progressista. mas de qlqr maneira, vc tera meu voto de confianca e - mais importante que isso - minha observacao constante",Positivo,@cirogomes :),ciro
13412,"hauahauaha relaxa, acontece",Positivo,@marinasilva :),marina
13413,"eu n acho, nunca vi tbm. mas fazer oq, ne  o importante e ver o cirinho ganhando",Negativo,@cirogomes :(,ciro
13414,"nao tava sabendo disso, mo raiva",Negativo,@cirogomes :(,ciro
13415,meu sonho poder votar no  sem sentir que estou favorecendo o pt,Negativo,@guilhermeboulos :(,boulos
13416,kkkkk um exemplo de profissionalismo! pena que nao da meme,Negativo,@guilhermeboulos :(,boulos
13417,"sim, mas sem pedir cargos, e para ajudar de graca",Positivo,@jairbolsonaro :),bolsonaro
13418,"forca capitao, o brasil esta contigo!!!",Positivo,@jairbolsonaro :),bolsonaro
13419,vou reativar minha conta apenas para assistir,Positivo,@jairbolsonaro :),bolsonaro
13420,"bom, voce desconhece a matematica basica das eleicoes. o que vale sao votos validos, ou seja, e totalmente possivel ganhar com menos de 50% dos votos totais",Positivo,@jairbolsonaro :),bolsonaro
13421,nunca fiquei tao feliz de ver numeros tao altos de deslike,Positivo,@jairbolsonaro :),bolsonaro
13422,"amamos a verdade, pq ela nos libertara.",Positivo,@jairbolsonaro :),bolsonaro
13423,nem um nem outro  e so um monte de gente rodando numa fogueira.,Positivo,@jairbolsonaro :),bolsonaro
13424,vou ja pesquisar as propostas dela!! valeu pela indicacao. to na busca mesmo,Positivo,@cirogomes :),ciro
13425,"obrigada pelo apoio, william! no domingo e 5000 para deputada federal e confirma! vamos levar a luta por mais direitos para o congresso",Positivo,@cirogomes :),ciro
13426,devidamente marcada caso queira mover aquela acao por uso indevido de imagem e difamacao,Positivo,@cirogomes :),ciro
13427,"que nada, ela cansou de se so papel dele, pois ele mesmo disse que o papel da mulher dele era dormir com ele. vao dizer que e fake news",Positivo,@cirogomes :),ciro
13428,precisamos de alguem pra botar os bocais do mbl em seu devido lugar na camara federal.,Positivo,@cirogomes :),ciro
13429,que tal essa??,Positivo,@marinasilva :),marina
13430,"meu  veio aqui em santos e eu nao vi ele porque tava trabalhando, poxa bem que eu podia ter dado o sorvetinho que eu faco pra ele",Negativo,@cirogomes :(,ciro
13431,queria um feliz aniversario do,Negativo,@cirogomes :(,ciro
13432,"louco a espera de uma fato novo bizarro que leve  pro segundo turno  impossivel tantas pessoas mudarem de ideia por livre espontanea vontade a tao pouco tempo das eleicoes. torcendo aqui pra que o universo surja com uma carta na manga ( uma carta do bem, claro )",Negativo,@cirogomes :(,ciro
13433,"o tico sofre ataque ha anos, nao sei como ele aguenta. ja xingaram ate a filha dele quando ele denunciou a antiga escola dela.",Negativo,@cirogomes :(,ciro
13434,"tendi  poxa vida, a vanessa tem chances reais de ganhar, e a presenca dela no senado seria importante pra equilibrar o fascismo que vai reinar por la a partir do ano q vem. ela sempre se posicionou com mt firmeza em favor das causas progressistas...",Negativo,@cirogomes :(,ciro
13435,por aqui vou assim presidente  - 12 governador  - 40 senador  - 500 senador (?) deputado federal (?) deputado distrital raphael sebba - 50061,Positivo,@cirogomes :),ciro
13436,"obrigada pelo apoio, pedro! no domingo e 5000 para deputada federal e confirma!",Positivo,@cirogomes :),ciro
13437,olha o  fazendo o pitch pra casa civil ai,Positivo,@cirogomes :),ciro
13438,manda prender ele,Positivo,@cirogomes :),ciro
